step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
3800,3809,1134,3,1,97,1,471,4,1156,7,1728,0,20,213,1144,4,8,11020,0,3,2,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1198,3,0,97,3,495,3,1196,9,1837,0,20,245,1217,4,8,11604,0,3,7,0,3,3,0,-1,0,0,-1,0,0
4200,4209,1258,3,0,97,1,492,7,1252,9,1942,0,20,249,1267,7,14,12188,0,3,4,0,3,4,0,-1,0,0,-1,0,0
4400,4409,1306,3,1,97,3,511,4,1295,9,2009,0,20,255,1288,6,12,12787,0,3,5,0,3,1,0,-1,0,0,-1,0,0
4600,4609,1366,3,1,97,3,501,4,1326,8,2076,0,20,249,1321,6,12,13379,0,3,3,0,3,2,0,3,5,0,-1,0,0
4800,4809,1422,3,0,99,1,516,6,1326,8,2175,0,20,252,1355,8,16,13976,0,3,6,0,3,2,0,3,8,0,-1,0,0
5000,5009,1491,3,0,97,2,509,5,1393,9,2257,0.012,20,278,1360,8,16,14569,0,3,6,0,3,1,0,3,8,0,-1,0,0
5200,5209,1540,3,1,97,0,524,3,1418,9,2344,0.0094,20,274,1432,5,10,15159,0,3,5,0,3,2,0,3,2,0,3,6,0
5400,5409,1592,3,0,96,0,515,4,1448,4,2393,0.0073,20,322,1452,6,12,15760,0,5,8,1,3,5,0,3,7,0,3,5,0
5600,5609,1657,3,0,97,2,525,7,1482,2,2483,0.0356,20,314,1444,5,10,16348,0,8,7,1,3,3,0,3,5,0,3,4,0
5800,5809,1724,5,0,98,1,535,3,1516,5,2536,0.0636,20,286,1523,6,12,16943,1,10,9,1,3,2,0,3,8,0,3,3,0
6000,6009,1788,8,0,98,4,532,9,1519,12,2615,0.0753,20,290,1513,6,12,17541,1,12,11,1,5,7,1,3,5,0,3,2,0
6200,6209,1851,10,0,96,2,538,10,1523,11,2682,0.0594,20,327,1537,5,10,18144,1,14,13,1,7,8,1,3,7,0,3,4,0
6400,6409,1907,12,1,98,3,549,13,1547,12,2749,0.0466,20,293,1557,5,10,18744,1,16,13,1,11,11,1,3,5,0,3,3,0
6600,6609,1967,14,1,100,2,550,13,1593,15,2832,0.084,20,319,1577,5,10,19334,1,18,18,1,13,13,1,3,8,0,3,6,0
6800,6809,2032,16,0,100,3,546,15,1602,19,2906,0.1117,20,308,1619,5,10,19933,1,21,11,1,15,13,1,3,5,0,3,6,0
7000,7009,2082,18,0,98,2,543,16,1645,19,2956,0.1022,20,294,1603,4,8,20529,1,23,16,1,17,7,1,3,6,0,3,3,0
7200,7209,2154,20,0,97,6,568,18,1681,20,3067,0.0952,20,322,1667,4,8,21108,1,25,18,1,20,10,1,3,4,0,3,6,0
7400,7409,2207,22,0,100,3,569,15,1731,20,3249,0.0885,20,340,1720,4,8,21673,1,29,19,1,22,15,1,3,4,0,3,1,0
7600,7609,2271,24,3,100,7,573,16,1776,19,3259,0.0699,20,379,1753,4,8,22263,1,31,20,1,24,18,1,3,3,0,3,4,0
7800,7809,2324,26,1,104,6,582,17,1777,19,3356,0.0675,20,374,1803,4,8,22854,1,33,20,1,26,17,1,5,10,1,3,3,0
8000,8009,2386,28,0,102,5,584,18,1790,18,3472,0.0592,20,354,1799,4,8,23443,1,37,20,1,28,14,1,7,13,1,3,4,0
8200,8209,2436,30,3,98,7,576,17,1884,20,3553,0.0699,20,388,1844,5,10,24028,1,39,19,1,30,16,1,9,7,1,3,2,0
8400,8409,2495,33,1,101,7,594,15,1879,20,3637,0.0817,20,386,1863,5,10,24621,1,41,16,1,33,18,1,11,12,1,3,3,0
8600,8609,2558,35,1,101,4,592,17,1857,20,3705,0.0826,20,356,1870,5,10,25216,1,44,19,1,35,19,1,13,10,1,3,1,0
8800,8809,2616,38,1,100,10,584,17,1925,20,3728,0.0874,20,416,1935,5,10,25820,1,46,19,1,37,18,1,15,13,1,3,0,0
9000,9009,2684,40,0,99,8,606,18,1943,20,3850,0.096,20,377,1905,6,12,26414,1,48,18,1,39,18,1,17,13,1,3,3,0
9200,9209,2744,42,0,101,9,602,17,1950,20,3883,0.0953,20,396,1924,5,10,27017,1,51,20,1,41,19,1,19,14,1,3,4,0
9400,9409,2808,44,3,97,7,572,17,1975,20,3996,0.0981,20,379,1959,5,10,27618,1,53,20,1,43,19,1,21,18,1,3,2,0
9600,9609,2873,47,1,101,8,589,16,2023,20,4060,0.0964,20,355,1989,4,8,28209,1,55,20,1,44,17,1,23,15,1,3,3,0
9800,9809,2936,49,2,98,7,593,19,2026,20,4117,0.0924,20,386,2003,4,8,28802,1,57,20,1,46,19,1,25,18,1,3,4,0
10000,10009,2995,53,3,101,9,620,20,2043,20,4197,0.1108,20,445,2049,4,8,29382,1,60,20,1,48,19,1,27,15,1,3,3,0
10200,10209,3054,55,1,98,12,616,18,2079,20,4336,0.1088,20,423,2082,4,8,29955,1,62,20,1,51,19,1,29,16,1,3,1,0
10400,10409,3115,58,2,100,7,631,20,2081,20,4366,0.1072,20,434,2076,5,10,30555,1,64,20,1,53,18,1,31,18,1,3,1,0
10600,10609,3157,60,2,98,10,617,20,2102,20,4450,0.0959,20,393,2083,6,12,31149,1,66,20,1,55,20,1,32,19,1,3,3,0
10800,10809,3221,62,2,101,11,609,18,2121,20,4561,0.1071,20,450,2137,7,14,31752,1,69,18,1,57,19,1,34,14,1,3,1,0
11000,11009,3285,64,0,101,11,621,19,2111,20,4598,0.1111,20,421,2131,7,14,32353,1,71,20,1,59,19,1,36,15,1,3,4,0
11200,11209,3355,66,1,98,7,637,18,2138,20,4645,0.1179,20,416,2135,8,16,32953,1,73,19,1,62,20,1,38,16,1,3,1,0
11400,11409,3421,69,2,100,14,618,20,2180,20,4710,0.1191,20,434,2170,8,16,33561,1,75,20,1,64,20,1,40,18,1,5,3,1
11600,11609,3493,72,2,103,12,621,18,2216,20,4821,0.111,20,471,2181,10,20,34167,1,77,20,1,67,20,1,42,18,1,7,6,1
11800,11809,3554,74,1,100,15,620,19,2205,20,4813,0.1135,20,452,2246,8,16,34763,1,79,20,1,69,20,1,46,20,1,9,3,1
12000,12009,3626,77,2,102,13,631,19,2211,20,4960,0.1169,20,460,2261,9,18,35344,1,82,20,1,71,20,1,49,19,1,11,8,1
12200,12209,3690,79,2,102,10,629,20,2231,20,5033,0.0978,20,428,2207,9,18,35952,1,85,19,1,73,20,1,51,19,1,13,11,1
12400,12409,3748,81,0,101,11,638,19,2250,20,5084,0.1036,20,517,2240,10,20,36565,1,87,20,1,75,20,1,54,19,1,16,14,1
12600,12609,3805,84,4,102,10,646,20,2256,20,5121,0.107,20,469,2306,10,20,37175,1,89,20,1,77,18,1,56,18,1,19,12,1
12800,12809,3859,86,2,102,14,650,20,2294,20,5264,0.1047,20,456,2280,10,20,37772,1,91,19,1,79,20,1,58,19,1,21,14,1
13000,13009,3924,88,4,103,12,646,18,2303,20,5304,0.0879,20,440,2300,9,18,38379,1,93,20,1,81,20,1,61,19,1,23,17,1
13200,13209,3989,90,3,101,10,642,20,2327,20,5336,0.0794,20,514,2302,8,16,38978,1,95,20,1,85,20,1,63,18,1,26,12,1
13400,13409,4055,92,1,102,13,643,20,2321,20,5431,0.0826,20,466,2312,7,14,39576,1,98,20,1,87,20,1,65,20,1,29,14,1
13600,13609,4122,95,1,101,11,646,19,2350,20,5491,0.0752,20,494,2376,8,16,40175,1,99,19,1,90,20,1,68,18,1,31,15,1
13800,13809,4181,98,4,100,15,624,20,2370,20,5549,0.0892,20,521,2303,7,14,40784,1,101,20,1,92,20,1,73,19,1,33,18,1
14000,14009,4251,100,4,101,12,661,20,2350,20,5622,0.1155,20,486,2356,6,12,41373,1,104,20,1,94,20,1,75,20,1,35,18,1
14200,14209,4320,102,2,102,12,651,20,2366,20,5725,0.1115,20,509,2404,7,14,41972,1,106,20,1,96,19,1,78,20,1,37,19,1
